hostname_origin;pub_client_id;publish_connect_init;publish_connect_ack;publish_timestamp;publish_qos;hostname_destination;sub_client;arrival_timestamp;e2e_delay
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.817208;0;172.20.0.3;sub7;2020-06-20 23:11:33.663619;0:00:00.846411
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.867622;0;172.20.0.3;sub4;2020-06-20 23:11:33.517219;0:00:00.649597
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.817208;0;172.20.0.3;sub9;2020-06-20 23:11:33.622634;0:00:00.805426
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.867622;0;172.20.0.3;sub8;2020-06-20 23:11:33.683333;0:00:00.815711
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.817208;0;172.20.0.3;sub0;2020-06-20 23:11:33.626969;0:00:00.809761
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.582794;0;172.20.0.3;sub1;2020-06-20 23:11:33.682503;0:00:01.099709
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.867622;0;172.20.0.3;sub3;2020-06-20 23:11:33.684255;0:00:00.816633
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.865589;0;172.20.0.3;sub9;2020-06-20 23:11:33.686648;0:00:00.821059
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.879203;0;172.20.0.3;sub4;2020-06-20 23:11:33.693871;0:00:00.814668
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.865589;0;172.20.0.3;sub7;2020-06-20 23:11:33.695925;0:00:00.830336
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.867622;0;172.20.0.3;sub5;2020-06-20 23:11:33.684415;0:00:00.816793
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.879203;0;172.20.0.3;sub8;2020-06-20 23:11:33.700158;0:00:00.820955
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.865589;0;172.20.0.3;sub0;2020-06-20 23:11:33.704362;0:00:00.838773
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.867622;0;172.20.0.3;sub9;2020-06-20 23:11:33.719223;0:00:00.851601
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.879203;0;172.20.0.3;sub5;2020-06-20 23:11:33.709382;0:00:00.830179
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.881097;0;172.20.0.3;sub4;2020-06-20 23:11:33.729902;0:00:00.848805
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.617439;0;172.20.0.3;sub1;2020-06-20 23:11:33.738549;0:00:01.121110
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.817208;0;172.20.0.3;sub6;2020-06-20 23:11:33.706760;0:00:00.889552
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.879203;0;172.20.0.3;sub3;2020-06-20 23:11:33.749434;0:00:00.870231
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.881097;0;172.20.0.3;sub8;2020-06-20 23:11:33.713215;0:00:00.832118
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.879203;0;172.20.0.3;sub9;2020-06-20 23:11:33.746871;0:00:00.867668
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.867622;0;172.20.0.3;sub7;2020-06-20 23:11:33.709042;0:00:00.841420
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.881097;0;172.20.0.3;sub5;2020-06-20 23:11:33.758140;0:00:00.877043
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.867622;0;172.20.0.3;sub0;2020-06-20 23:11:33.755625;0:00:00.888003
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.888273;0;172.20.0.3;sub4;2020-06-20 23:11:33.800211;0:00:00.911938
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.881097;0;172.20.0.3;sub9;2020-06-20 23:11:33.798807;0:00:00.917710
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.879203;0;172.20.0.3;sub7;2020-06-20 23:11:33.806696;0:00:00.927493
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.817208;0;172.20.0.3;sub1;2020-06-20 23:11:33.801296;0:00:00.984088
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.881097;0;172.20.0.3;sub3;2020-06-20 23:11:33.785364;0:00:00.904267
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.881097;0;172.20.0.3;sub7;2020-06-20 23:11:33.827207;0:00:00.946110
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.865589;0;172.20.0.3;sub6;2020-06-20 23:11:33.769758;0:00:00.904169
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.865589;0;172.20.0.3;sub1;2020-06-20 23:11:33.857833;0:00:00.992244
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.888273;0;172.20.0.3;sub3;2020-06-20 23:11:33.876779;0:00:00.988506
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.888273;0;172.20.0.3;sub9;2020-06-20 23:11:33.848928;0:00:00.960655
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.888273;0;172.20.0.3;sub5;2020-06-20 23:11:33.807251;0:00:00.918978
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.867622;0;172.20.0.3;sub6;2020-06-20 23:11:33.877644;0:00:01.010022
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.817208;0;172.20.0.3;sub2;2020-06-20 23:11:33.499088;0:00:00.681880
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.865589;0;172.20.0.3;sub2;2020-06-20 23:11:33.913952;0:00:01.048363
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.867622;0;172.20.0.3;sub2;2020-06-20 23:11:33.916410;0:00:01.048788
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.888273;0;172.20.0.3;sub8;2020-06-20 23:11:33.885492;0:00:00.997219
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.879203;0;172.20.0.3;sub2;2020-06-20 23:11:33.939845;0:00:01.060642
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.867622;0;172.20.0.3;sub1;2020-06-20 23:11:33.882612;0:00:01.014990
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.879203;0;172.20.0.3;sub0;2020-06-20 23:11:33.881165;0:00:01.001962
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.888273;0;172.20.0.3;sub7;2020-06-20 23:11:33.882206;0:00:00.993933
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.879203;0;172.20.0.3;sub1;2020-06-20 23:11:33.962544;0:00:01.083341
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.881097;0;172.20.0.3;sub2;2020-06-20 23:11:33.981827;0:00:01.100730
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.881097;0;172.20.0.3;sub1;2020-06-20 23:11:33.992637;0:00:01.111540
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.888273;0;172.20.0.3;sub2;2020-06-20 23:11:34.006097;0:00:01.117824
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.879203;0;172.20.0.3;sub6;2020-06-20 23:11:33.997484;0:00:01.118281
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.888273;0;172.20.0.3;sub1;2020-06-20 23:11:34.008955;0:00:01.120682
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.881097;0;172.20.0.3;sub6;2020-06-20 23:11:34.020427;0:00:01.139330
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.881097;0;172.20.0.3;sub0;2020-06-20 23:11:34.049821;0:00:01.168724
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.888273;0;172.20.0.3;sub0;2020-06-20 23:11:34.056987;0:00:01.168714
172.20.0.3;pub0;2020-06-20 23:11:32.458416;2020-06-20 23:11:32.532114;2020-06-20 23:11:32.888273;0;172.20.0.3;sub6;2020-06-20 23:11:34.059026;0:00:01.170753
